2204,1489,150,111,KIMIN
2351,1487,146,118,u₂
2483,1490,86,102,IGI
2560,1481,74,105,20
2628,1493,70,67,ina
2686,1481,96,115,I₃
2771,1488,122,112,NUN
2876,1480,256,113,ŠEŠ₂
1711,1757,94,111,MU
1793,1767,116,103,ti
1890,1766,124,103,šu
1977,1759,108,105,up
2074,1762,122,107,šu
2167,1769,65,101,hi
2221,1769,115,106,TI
2325,1767,119,104,LA
2436,1768,73,104,PA
2503,1774,97,103,giš
2581,1767,94,106,šu
1716,1638,81,110,AN
1784,1627,76,120,nin
1853,1631,126,108,urta
1966,1636,134,107,u₂
2086,1633,259,121,GAMUN
2318,1638,106,103,GE₆
2415,1646,55,78,ina
2465,1623,75,117,I₃
2528,1633,95,111,NUN
2614,1638,73,95,MUD₂
2678,1633,78,111,giš
2734,1636,186,108,ERIN
2907,1625,218,122,ŠEŠ₂
2659,1772,100,99,IGI
2755,1767,97,104,PA
2842,1766,111,105,giš
2919,1770,91,94,ŠE
3003,1767,114,92,NU
1701,1866,88,107,KUL
1788,1871,99,104,GIŠ
1871,1876,99,92,MA
1940,1874,86,94,NU
2022,1870,86,103,NUMUN
2107,1874,107,109,u₂
2294,1880,83,105,TI
2372,1870,64,101,GIL₂
2430,1870,88,117,LA
2503,1873,94,106,u₂
2576,1854,87,123,HAR
2643,1861,115,115,HAR
2739,1863,110,113,u₂
2836,1867,133,113,u₅
2950,1862,101,102,ra
3034,1873,78,77,nu
1754,1974,112,102,BA
1840,1976,119,109,ri
1950,1980,129,104,ra
2060,1974,78,110,tu₂
2130,1984,137,109,U₂
2248,1988,70,96,HI
2305,1984,59,105,A
2353,1989,93,98,an
2431,1980,75,101,nu
2493,1978,109,107,ti
2595,1977,99,100,KU
2668,1977,118,101,te
2739,1993,83,84,mid
2803,1980,61,95,ina
2853,1953,149,128,dug
2972,1953,124,121,UTUL₂
1810,2087,63,92,NI
1858,2086,113,107,GIŠ
1920,2108,60,76,u
1968,2081,135,105,KAŠ
2096,2071,154,139,SAG
2390,2065,162,137,šal
2544,2067,82,136,LA₂
2616,2063,118,137,LA₂
2714,2061,171,141,ma
2944,2059,153,125,TI
1991,2209,89,117,HI
2068,2214,98,121,giš
2229,2070,179,140,NE
2145,2208,94,128,MAŠ
2294,2304,0,0,BLANK
2328,2212,151,122,IM
2996,4381,102,108,|U.U.U|
2910,5153,211,108,TUM
2941,5256,186,132,AK
2931,5368,194,131,ALEPH
2934,5480,192,113,LI
2199,2210,139,122,|HI.GIR₃|
